City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,22-03-2026,136,93.48,129.28,77.41,90.44,1.16,50.72
Delhi,23-03-2026,193,139.5,237.46,107.67,91.93,1.81,125.7
Delhi,24-03-2026,152,112.88,210.03,104.3,82.45,1.26,77.07
Delhi,25-03-2026,92,75.04,115.98,34.0,76.88,1.56,126.12
Delhi,26-03-2026,150,111.47,187.33,83.18,112.38,2.04,47.7
Delhi,27-03-2026,130,70.8,124.03,73.39,116.26,1.78,127.63
Delhi,28-03-2026,144,123.4,253.95,93.17,108.56,0.84,119.33
Delhi,29-03-2026,164,92.33,165.14,78.41,83.26,1.7,106.01
Delhi,30-03-2026,175,99.88,222.12,81.12,95.71,2.0,42.39
Delhi,31-03-2026,186,128.27,213.77,61.67,149.63,1.19,83.44
Delhi,01-04-2026,115,76.01,106.86,101.61,59.12,0.69,117.69
Delhi,02-04-2026,147,73.81,198.02,124.63,158.33,1.26,50.33
Delhi,03-04-2026,135,90.08,151.41,62.06,104.74,1.57,79.44
Delhi,04-04-2026,151,122.52,193.46,48.32,96.35,1.78,102.41
Delhi,05-04-2026,138,71.36,83.33,83.75,130.35,1.22,63.53
Delhi,06-04-2026,82,45.11,117.96,82.53,46.0,0.46,125.01
Delhi,07-04-2026,137,92.73,165.94,112.52,143.16,0.84,120.07
Delhi,08-04-2026,158,112.78,206.68,52.52,157.48,1.66,98.55
Delhi,09-04-2026,173,125.76,234.16,69.8,134.39,2.48,103.35
Delhi,10-04-2026,142,92.49,206.11,34.0,46.0,1.47,78.99
Delhi,11-04-2026,148,93.52,172.3,117.62,124.68,2.14,107.24
Delhi,12-04-2026,189,124.83,307.49,89.51,151.13,0.95,77.56
Delhi,13-04-2026,133,64.36,126.29,71.66,148.03,1.16,87.58
Delhi,14-04-2026,142,93.98,210.41,50.19,59.51,0.43,80.19
Delhi,15-04-2026,145,105.56,224.72,52.49,132.24,1.66,128.39
Delhi,16-04-2026,182,110.73,209.3,93.61,155.62,1.03,122.68
Delhi,17-04-2026,110,91.55,156.34,55.56,102.63,1.78,67.41
Delhi,18-04-2026,124,102.44,204.59,85.85,58.17,1.23,125.94
Delhi,19-04-2026,119,51.98,114.07,134.32,126.61,2.49,72.55
Delhi,20-04-2026,150,88.59,151.13,74.56,133.37,2.38,138.82
Delhi,21-04-2026,143,110.82,215.55,59.21,97.57,0.43,131.77
Delhi,22-04-2026,148,82.1,193.08,92.8,66.03,1.78,147.32
Delhi,23-04-2026,154,102.93,257.66,52.61,131.21,1.11,99.82
Delhi,24-04-2026,141,110.69,235.94,126.25,78.69,1.8,85.49
Delhi,25-04-2026,154,94.9,236.19,118.34,113.67,0.81,84.93
Delhi,26-04-2026,138,105.16,180.92,79.15,148.49,2.2,101.88
Delhi,27-04-2026,128,82.5,177.8,60.82,51.99,2.0,67.15
Delhi,28-04-2026,128,97.62,225.63,72.61,128.98,0.77,38.0
Delhi,29-04-2026,159,113.95,189.62,75.86,95.55,1.39,82.51
Delhi,30-04-2026,171,104.89,184.72,92.84,96.33,1.56,93.52
Delhi,01-05-2026,139,92.77,228.4,111.49,119.93,1.88,108.89
Delhi,02-05-2026,113,108.98,177.82,59.59,81.36,1.51,104.93
Delhi,03-05-2026,157,118.79,185.47,110.77,69.25,1.91,98.52
Delhi,04-05-2026,137,63.5,166.49,100.94,50.97,1.48,124.24
Delhi,05-05-2026,191,127.68,278.5,72.81,141.45,1.83,73.18
Delhi,06-05-2026,129,97.77,198.74,58.33,93.35,0.84,78.2
Delhi,07-05-2026,151,113.01,213.35,88.41,121.6,1.51,147.73
Delhi,08-05-2026,181,128.44,230.89,59.01,89.95,2.1,38.0
Delhi,09-05-2026,159,77.07,154.88,111.09,69.65,2.23,122.98
Delhi,10-05-2026,121,90.31,218.99,57.4,124.07,1.61,109.09
Delhi,11-05-2026,157,98.73,194.74,99.19,114.34,1.47,94.97
Delhi,12-05-2026,197,88.82,233.78,83.48,97.39,2.2,117.4
Delhi,13-05-2026,172,139.2,237.54,71.48,113.56,1.47,112.96
Delhi,14-05-2026,132,87.36,165.4,82.93,75.69,2.09,58.52
Delhi,15-05-2026,146,93.39,166.25,112.5,136.32,1.47,70.65
Delhi,16-05-2026,143,108.59,173.76,55.69,143.27,1.54,82.98
Delhi,17-05-2026,138,80.46,148.28,75.2,127.28,0.97,41.97
Delhi,18-05-2026,164,96.59,196.03,66.71,93.34,0.9,94.78
Delhi,19-05-2026,143,110.85,226.34,84.53,106.28,2.01,110.94
Delhi,20-05-2026,161,97.84,251.01,68.38,151.57,2.38,124.14
Delhi,21-05-2026,171,102.63,208.94,41.3,142.93,1.57,96.95
Delhi,22-05-2026,161,93.91,212.94,59.12,164.32,1.44,76.26
Delhi,23-05-2026,140,74.21,142.98,126.44,81.08,2.03,100.6
Delhi,24-05-2026,181,110.93,261.11,91.67,78.39,1.69,93.03
Delhi,25-05-2026,199,139.6,337.19,90.81,108.53,0.43,114.63
Delhi,26-05-2026,170,104.87,215.18,78.43,116.71,2.02,93.87
Delhi,27-05-2026,140,109.01,177.33,84.21,100.23,0.85,117.24
Delhi,28-05-2026,156,118.35,208.41,74.75,92.81,1.51,88.46
Delhi,29-05-2026,135,79.11,158.77,98.67,142.52,1.3,127.26
Delhi,30-05-2026,182,138.55,276.94,88.02,101.78,1.2,99.44
Delhi,31-05-2026,158,108.55,227.19,56.22,68.04,1.54,80.05
Delhi,01-06-2026,174,123.39,248.24,80.59,57.76,1.77,74.17
Delhi,02-06-2026,85,76.09,144.78,34.0,98.16,1.34,100.68
Delhi,03-06-2026,181,127.11,222.43,84.6,180.83,2.02,50.73
Delhi,04-06-2026,148,106.25,213.92,39.02,61.47,2.09,79.26
Delhi,05-06-2026,187,101.81,249.09,71.85,81.3,2.08,109.23
Delhi,06-06-2026,145,95.43,211.92,44.38,162.89,1.29,95.42
Delhi,07-06-2026,127,85.78,179.02,74.32,76.22,1.08,53.73
Delhi,08-06-2026,168,114.76,248.93,88.71,104.41,1.3,90.28
Delhi,09-06-2026,171,93.56,166.63,111.82,147.03,1.88,48.95
Delhi,10-06-2026,67,51.41,82.43,35.72,62.21,1.85,87.16
Delhi,11-06-2026,90,68.41,107.54,98.64,81.47,0.43,117.0
Delhi,12-06-2026,116,87.03,161.6,77.53,76.22,1.47,84.34
Delhi,13-06-2026,118,96.95,171.54,62.98,46.0,0.43,54.2
Delhi,14-06-2026,127,89.62,206.52,93.25,137.83,1.31,77.73
Delhi,15-06-2026,170,115.13,204.49,68.35,73.19,1.06,87.36
Delhi,16-06-2026,92,51.73,74.2,92.19,64.46,0.9,109.8
Delhi,17-06-2026,157,93.62,236.16,49.44,77.42,1.74,109.58
Delhi,18-06-2026,121,54.39,89.8,58.43,118.61,1.0,55.27
Delhi,19-06-2026,148,105.94,205.9,97.84,94.14,1.32,74.4
Delhi,20-06-2026,147,88.86,182.38,111.39,67.0,0.85,92.34
Delhi,21-06-2026,143,99.14,154.27,73.37,103.02,1.36,67.38
Delhi,22-06-2026,149,73.47,176.66,34.0,115.13,1.8,94.96
Delhi,23-06-2026,166,116.34,240.16,69.27,90.04,0.88,48.8
Delhi,24-06-2026,160,111.58,258.76,75.06,83.71,1.64,89.04
Delhi,25-06-2026,151,102.42,174.22,68.43,121.23,1.35,108.18
Delhi,26-06-2026,122,88.16,170.48,82.66,85.37,1.34,83.85
Delhi,27-06-2026,141,102.35,195.64,62.33,139.0,1.14,86.89
Delhi,28-06-2026,126,76.61,153.48,95.22,68.02,1.71,103.61
Delhi,29-06-2026,131,107.86,161.3,45.08,67.32,1.66,71.4
Delhi,30-06-2026,156,123.74,238.43,105.17,63.64,1.25,98.05
Delhi,01-07-2026,69,79.16,107.61,86.0,50.58,0.94,51.74
Delhi,02-07-2026,77,43.16,92.75,34.0,57.83,1.21,38.0
Delhi,03-07-2026,82,64.98,59.6,34.0,46.0,1.11,75.06
Delhi,04-07-2026,63,31.89,44.0,57.52,60.65,0.69,87.52
Delhi,05-07-2026,137,69.2,156.03,34.0,74.71,1.42,81.46
Delhi,06-07-2026,68,66.76,110.44,34.93,46.0,1.27,75.06
Delhi,07-07-2026,87,22.0,44.0,74.81,46.0,1.9,65.27
Delhi,08-07-2026,110,34.51,103.7,65.69,74.77,0.43,61.57
Delhi,09-07-2026,118,52.09,108.79,96.75,46.0,1.19,50.15
Delhi,10-07-2026,84,51.73,124.46,51.52,48.27,1.42,38.0
Delhi,11-07-2026,72,33.56,58.78,34.0,90.4,1.34,38.0
Delhi,12-07-2026,105,65.53,204.9,48.53,111.61,0.71,38.0
Delhi,13-07-2026,72,62.78,101.15,43.49,70.95,0.43,52.86
Delhi,14-07-2026,124,53.86,154.68,43.84,52.67,1.61,38.0
Delhi,15-07-2026,76,42.63,79.16,46.65,46.0,0.6,62.85
Delhi,16-07-2026,107,78.72,99.94,34.0,85.07,0.69,96.18
Delhi,17-07-2026,119,90.86,187.12,54.31,91.75,1.87,38.0
Delhi,18-07-2026,46,48.08,100.79,34.0,46.0,0.43,38.0
Delhi,19-07-2026,89,45.51,54.92,34.0,85.06,1.25,107.15
Delhi,20-07-2026,89,67.57,100.72,44.28,46.0,0.46,73.36
Delhi,21-07-2026,65,50.59,95.38,34.0,46.0,0.45,49.71
Delhi,22-07-2026,113,54.96,114.92,66.47,53.14,0.92,39.2
Delhi,23-07-2026,96,72.54,63.71,34.0,87.5,1.18,67.15
Delhi,24-07-2026,54,22.0,73.39,63.99,67.03,1.32,76.98
Delhi,25-07-2026,81,84.12,144.99,34.0,66.22,1.38,38.0
Delhi,26-07-2026,84,59.2,72.53,37.13,68.32,0.49,89.79
Delhi,27-07-2026,77,49.52,122.32,60.23,71.78,0.43,62.46
Delhi,28-07-2026,90,55.97,105.63,102.2,54.33,0.67,75.95
Delhi,29-07-2026,95,57.0,144.78,50.16,76.71,1.01,78.1
Delhi,30-07-2026,70,23.13,57.08,34.0,46.0,0.74,60.31
Delhi,31-07-2026,131,87.65,166.49,71.09,77.28,0.43,63.64
Delhi,01-08-2026,71,50.33,91.04,34.7,75.21,0.43,57.94
Delhi,02-08-2026,84,58.36,125.37,42.25,70.47,0.6,38.0
Delhi,03-08-2026,103,68.53,117.8,54.45,72.03,1.15,61.21
Delhi,04-08-2026,67,29.08,44.0,34.0,63.45,0.43,38.51
Delhi,05-08-2026,96,58.97,130.34,40.66,84.7,1.09,45.02
Delhi,06-08-2026,55,44.15,79.55,34.0,46.0,0.43,84.1
Delhi,07-08-2026,82,66.44,127.23,71.05,75.11,0.85,44.1
Delhi,08-08-2026,64,22.0,74.48,58.68,108.76,0.85,55.34
Delhi,09-08-2026,52,47.52,86.87,34.0,46.0,0.95,40.63
Delhi,10-08-2026,68,37.44,71.59,72.07,46.0,0.43,38.0
Delhi,11-08-2026,90,58.15,92.49,51.74,88.09,0.43,93.22
Delhi,12-08-2026,104,58.9,124.83,34.0,46.0,1.08,38.0
Delhi,13-08-2026,55,35.35,77.66,41.89,46.0,0.43,46.3
Delhi,14-08-2026,82,35.26,94.01,66.37,54.6,0.43,38.0
Delhi,15-08-2026,97,47.29,72.47,34.0,46.0,1.42,76.36
Delhi,16-08-2026,63,31.57,46.24,74.94,75.75,0.8,43.46
Delhi,17-08-2026,128,66.34,149.81,34.0,46.0,0.9,38.0
Delhi,18-08-2026,91,42.12,87.59,34.0,60.32,1.03,38.0
Delhi,19-08-2026,43,22.0,44.0,34.0,58.03,1.01,84.41
Delhi,20-08-2026,131,42.0,119.0,74.92,99.42,0.71,38.0
Delhi,21-08-2026,49,28.73,44.0,34.0,84.46,0.43,57.17
Delhi,22-08-2026,84,22.0,65.33,34.0,46.0,2.06,68.29
Delhi,23-08-2026,59,24.75,44.0,51.63,46.0,0.57,99.35
Delhi,24-08-2026,100,51.69,154.78,57.03,74.64,0.89,38.0
Delhi,25-08-2026,112,76.07,98.2,57.19,46.0,0.94,38.0
Delhi,26-08-2026,84,55.76,140.52,34.0,46.0,0.45,38.0
Delhi,27-08-2026,57,37.37,68.55,46.86,46.0,0.51,38.0
Delhi,28-08-2026,86,58.62,100.38,34.0,69.87,1.46,38.0
Delhi,29-08-2026,54,40.32,82.17,82.37,46.0,0.43,85.89
Delhi,30-08-2026,86,35.61,86.61,69.11,48.45,0.93,38.0
Delhi,31-08-2026,47,26.41,44.0,67.57,48.91,1.17,41.01
Delhi,01-09-2026,57,22.71,44.0,67.1,63.26,0.73,68.19
Delhi,02-09-2026,88,49.95,114.4,60.24,77.6,0.79,87.15
Delhi,03-09-2026,85,60.91,64.51,34.0,50.47,1.32,38.0
Delhi,04-09-2026,79,55.82,88.53,63.08,46.0,0.77,61.44
Delhi,05-09-2026,88,49.43,185.14,50.11,46.0,0.43,38.0
Delhi,06-09-2026,79,38.84,44.75,78.83,60.83,1.59,60.84
Delhi,07-09-2026,109,69.91,167.27,67.44,53.04,0.43,59.81
Delhi,08-09-2026,41,31.41,44.0,61.01,46.0,0.95,40.67
Delhi,09-09-2026,96,73.27,154.49,34.0,59.63,0.43,58.34
Delhi,10-09-2026,89,37.71,91.27,45.02,83.43,0.58,58.79
Delhi,11-09-2026,114,42.7,115.0,34.0,91.11,0.62,50.46
Delhi,12-09-2026,41,28.41,47.98,53.56,46.0,0.93,47.39
Delhi,13-09-2026,93,47.72,150.34,36.86,46.92,0.43,38.0
Delhi,14-09-2026,113,77.26,129.11,40.35,86.58,1.83,38.0
Delhi,15-09-2026,95,68.06,136.35,58.73,105.63,0.85,38.0
Delhi,16-09-2026,99,77.32,154.26,36.45,46.0,1.28,38.0
Delhi,17-09-2026,78,68.19,95.91,50.29,99.1,0.84,38.17
Delhi,18-09-2026,41,35.68,59.21,34.0,46.0,1.34,50.6
Delhi,19-09-2026,83,51.13,102.0,34.0,92.2,0.43,54.71
Delhi,20-09-2026,92,42.15,67.11,63.65,49.3,0.49,66.54
Delhi,21-09-2026,135,84.36,233.51,34.0,104.63,0.58,56.42
Delhi,22-09-2026,60,33.81,44.0,78.39,46.0,0.58,55.48
Delhi,23-09-2026,108,75.62,179.07,71.61,48.45,1.1,65.91
Delhi,24-09-2026,95,75.61,169.35,40.54,53.75,1.13,38.0
Delhi,25-09-2026,132,94.34,178.83,122.22,46.0,0.8,38.0
Delhi,26-09-2026,58,49.56,68.2,78.33,46.0,0.82,43.17
Delhi,27-09-2026,121,72.0,113.75,34.0,73.05,2.06,38.0
Delhi,28-09-2026,126,103.38,180.89,65.9,87.4,1.0,38.0
Delhi,29-09-2026,49,45.4,44.0,48.9,75.98,0.43,66.9
Delhi,30-09-2026,85,27.05,44.0,34.0,46.0,1.23,38.0
Delhi,01-10-2026,159,88.9,124.44,76.75,140.91,2.12,160.29
Delhi,02-10-2026,198,140.75,307.81,128.37,96.79,2.42,119.13
Delhi,03-10-2026,139,88.84,187.34,88.55,138.73,2.14,77.46
Delhi,04-10-2026,181,119.05,249.78,100.95,160.44,1.39,131.67
Delhi,05-10-2026,198,135.25,274.63,80.47,137.52,2.29,115.83
Delhi,06-10-2026,187,130.2,252.4,84.8,170.56,1.89,122.27
Delhi,07-10-2026,228,135.01,300.34,100.33,122.0,2.36,102.56
Delhi,08-10-2026,196,130.95,230.47,113.2,120.0,2.61,91.72
Delhi,09-10-2026,197,152.08,292.15,38.79,128.52,1.78,78.47
Delhi,10-10-2026,160,107.45,226.57,103.92,86.22,2.28,82.95
Delhi,11-10-2026,145,112.96,174.99,84.85,114.41,2.36,80.8
Delhi,12-10-2026,188,111.05,303.89,138.56,117.05,1.92,106.06
Delhi,13-10-2026,211,143.1,272.75,177.07,117.98,2.82,113.71
Delhi,14-10-2026,188,144.51,278.82,94.52,134.55,2.36,76.32
Delhi,15-10-2026,204,135.52,295.2,60.44,82.09,1.55,137.57
Delhi,16-10-2026,227,150.17,312.77,106.42,92.13,1.97,118.54
Delhi,17-10-2026,168,102.94,196.73,98.36,160.46,2.27,175.68
Delhi,18-10-2026,249,159.84,307.61,152.78,66.28,2.8,104.87
Delhi,19-10-2026,230,156.96,253.11,145.16,144.99,2.15,170.82
Delhi,20-10-2026,185,141.21,251.61,125.13,115.29,1.98,133.65
Delhi,21-10-2026,204,162.14,323.57,88.83,131.3,2.47,66.02
Delhi,22-10-2026,167,93.37,190.72,120.44,173.24,1.73,85.23
Delhi,23-10-2026,187,116.01,257.06,110.13,122.56,1.35,122.95
Delhi,24-10-2026,155,111.79,208.79,109.53,145.26,2.19,71.31
Delhi,25-10-2026,172,140.93,226.15,64.54,128.26,1.65,92.59
Delhi,26-10-2026,200,105.5,232.15,130.04,123.22,3.2,75.19
Delhi,27-10-2026,238,141.65,312.22,106.2,119.5,1.97,168.47
Delhi,28-10-2026,228,153.91,319.38,100.98,147.53,2.19,142.47
Delhi,29-10-2026,190,140.4,261.86,88.5,104.55,1.53,106.53
Delhi,30-10-2026,192,132.18,282.46,83.66,92.54,2.47,152.81
Delhi,31-10-2026,216,106.74,305.68,111.43,128.73,1.83,146.45
Delhi,01-11-2026,269,175.56,337.02,113.77,198.28,2.74,207.76
Delhi,02-11-2026,281,217.49,373.88,177.24,137.78,2.75,161.02
Delhi,03-11-2026,294,208.09,377.78,131.15,192.19,2.15,167.28
Delhi,04-11-2026,259,191.72,383.03,106.03,155.69,2.67,147.59
Delhi,05-11-2026,262,184.14,301.73,203.05,211.31,3.07,172.16
Delhi,06-11-2026,217,151.98,293.85,136.05,138.39,2.03,154.69
Delhi,07-11-2026,259,171.08,336.47,139.45,250.25,3.31,148.15
Delhi,08-11-2026,322,230.73,484.44,185.86,182.35,2.67,203.29
Delhi,09-11-2026,252,166.89,356.4,203.86,166.55,2.92,191.79
Delhi,10-11-2026,262,196.29,398.89,119.17,184.01,1.68,152.94
Delhi,11-11-2026,280,212.65,339.15,133.6,209.19,2.91,198.64
Delhi,12-11-2026,239,167.4,345.69,135.43,219.21,2.28,182.72
Delhi,13-11-2026,300,196.19,393.93,180.87,184.27,2.62,167.12
Delhi,14-11-2026,273,211.26,409.07,198.48,149.34,2.02,214.77
Delhi,15-11-2026,251,192.75,314.32,130.49,156.13,2.36,182.63
Delhi,16-11-2026,354,249.87,451.45,192.87,201.09,2.72,219.44
Delhi,17-11-2026,258,159.13,267.34,139.77,222.12,2.66,189.15
Delhi,18-11-2026,292,213.67,345.53,165.9,226.02,3.24,191.3
Delhi,19-11-2026,279,189.04,359.1,125.71,197.54,1.87,148.1
Delhi,20-11-2026,289,207.94,371.15,154.45,221.52,2.77,161.07
Delhi,21-11-2026,352,201.33,461.28,154.72,249.87,2.75,211.44
Delhi,22-11-2026,248,177.84,332.83,149.62,228.21,2.57,204.05
Delhi,23-11-2026,282,197.08,413.26,167.12,220.16,2.34,166.04
Delhi,24-11-2026,233,155.34,248.08,132.32,168.3,3.35,141.18
Delhi,25-11-2026,284,204.56,372.77,135.41,221.38,3.82,216.49
Delhi,26-11-2026,276,198.46,379.99,168.45,206.34,1.94,201.67
Delhi,27-11-2026,299,205.27,362.77,191.05,212.02,2.34,146.39
Delhi,28-11-2026,302,213.66,393.29,156.93,230.33,2.3,146.39
Delhi,29-11-2026,293,199.85,373.18,170.09,203.26,2.66,220.84
Delhi,30-11-2026,292,195.46,364.36,176.45,189.42,3.43,162.31
Delhi,01-12-2026,230,166.63,372.25,171.51,152.15,2.94,155.25
Delhi,02-12-2026,254,170.01,334.36,126.91,175.35,2.6,150.49
Delhi,03-12-2026,286,207.98,409.56,131.32,190.64,2.69,176.39
Delhi,04-12-2026,292,212.98,420.85,133.5,192.58,2.52,132.49
Delhi,05-12-2026,260,179.49,359.41,198.97,191.57,3.05,173.44
Delhi,06-12-2026,289,185.17,349.34,163.45,213.04,3.11,132.33
Delhi,07-12-2026,265,166.16,306.08,162.33,210.21,2.98,132.51
Delhi,08-12-2026,267,207.71,399.64,159.91,182.39,1.58,133.36
Delhi,09-12-2026,283,197.56,410.06,117.73,158.83,2.69,134.32
Delhi,10-12-2026,352,223.07,457.63,199.2,195.75,2.59,185.56
Delhi,11-12-2026,270,166.68,309.49,162.73,251.64,3.18,185.57
Delhi,12-12-2026,244,176.69,358.75,168.83,193.89,2.8,163.43
Delhi,13-12-2026,258,188.88,353.03,106.61,175.37,2.96,151.71
Delhi,14-12-2026,291,197.18,375.66,170.24,200.33,2.43,202.04
Delhi,15-12-2026,301,179.94,327.67,141.84,202.12,3.15,184.87
Delhi,16-12-2026,234,166.79,311.45,117.68,201.79,3.3,138.03
Delhi,17-12-2026,289,201.88,423.81,126.91,225.44,1.87,176.26
Delhi,18-12-2026,259,198.67,380.25,119.13,195.83,2.03,174.97
Delhi,19-12-2026,270,165.92,319.32,118.71,224.01,3.06,185.46
Delhi,20-12-2026,286,211.36,358.17,152.26,191.16,2.59,236.23
Delhi,21-12-2026,259,207.65,385.27,141.08,229.62,3.19,147.04
Delhi,22-12-2026,274,186.94,347.94,159.1,220.45,2.8,181.36
Delhi,23-12-2026,281,185.84,328.23,192.65,211.9,3.03,204.9
Delhi,24-12-2026,289,195.33,371.78,147.51,207.93,2.31,210.46
Delhi,25-12-2026,254,167.02,304.45,94.63,253.3,2.85,172.01
Delhi,26-12-2026,285,184.85,353.62,144.7,216.55,2.85,134.81
Delhi,27-12-2026,223,141.2,271.93,180.58,158.77,2.34,122.63
Delhi,28-12-2026,289,201.78,354.71,148.6,191.63,3.18,188.16
Delhi,29-12-2026,234,153.02,278.78,188.98,176.31,1.73,176.06
Delhi,30-12-2026,306,214.32,409.53,162.07,246.18,2.78,170.7
Delhi,31-12-2026,271,177.65,373.06,104.79,221.79,2.03,174.57
Delhi,01-01-2027,274,171.77,334.06,146.74,236.96,2.05,184.46
Delhi,02-01-2027,244,163.45,290.69,151.43,153.2,3.05,173.66
Delhi,03-01-2027,253,170.24,335.42,171.01,209.05,2.01,169.67
Delhi,04-01-2027,279,204.37,439.53,189.49,135.06,1.99,145.16
Delhi,05-01-2027,222,126.24,267.36,166.69,128.24,2.85,185.99
Delhi,06-01-2027,267,201.54,399.35,155.01,164.09,2.0,145.57
Delhi,07-01-2027,288,182.76,369.01,160.9,221.37,3.07,184.19
Delhi,08-01-2027,244,151.86,331.73,139.8,146.22,2.88,150.18
Delhi,09-01-2027,251,154.49,325.81,107.43,175.5,2.17,174.74
Delhi,10-01-2027,329,209.53,415.11,145.04,211.67,3.05,204.09
Delhi,11-01-2027,198,157.09,330.53,153.13,201.39,1.59,176.51
Delhi,12-01-2027,232,152.93,258.12,113.91,242.49,2.8,195.41
Delhi,13-01-2027,239,198.75,332.55,177.17,176.1,1.94,150.71
Delhi,14-01-2027,284,182.77,351.98,169.14,162.75,2.3,162.4
Delhi,15-01-2027,226,157.24,300.82,109.71,143.17,2.33,151.13
Delhi,16-01-2027,285,180.33,326.31,178.15,164.96,3.2,118.51
Delhi,17-01-2027,241,155.48,320.2,136.29,142.89,2.31,186.72
Delhi,18-01-2027,237,198.02,320.35,124.54,122.11,2.52,174.22
Delhi,19-01-2027,273,197.23,358.69,170.98,234.9,2.34,172.45
Delhi,20-01-2027,260,186.64,340.07,142.72,177.47,2.07,190.79
Delhi,21-01-2027,275,183.23,299.05,191.48,253.74,2.04,131.61
Delhi,22-01-2027,297,211.22,446.17,122.68,150.82,2.71,125.62
Delhi,23-01-2027,243,175.99,293.61,100.71,163.14,2.55,191.03
Delhi,24-01-2027,224,152.36,271.84,136.99,152.74,2.94,158.24
Delhi,25-01-2027,291,184.99,378.72,163.73,156.78,2.44,165.37
Delhi,26-01-2027,303,217.72,433.05,120.82,202.21,2.46,123.32
Delhi,27-01-2027,233,155.7,262.59,110.75,192.99,2.94,196.8
Delhi,28-01-2027,264,168.77,341.14,149.72,202.26,2.37,176.78
Delhi,29-01-2027,253,184.33,358.92,107.41,216.27,1.84,145.61
Delhi,30-01-2027,281,174.92,402.34,151.67,209.22,2.98,212.14
Delhi,31-01-2027,238,156.35,309.19,135.48,145.75,2.22,125.91
Delhi,01-02-2027,235,159.94,299.64,124.86,121.79,2.03,116.76
Delhi,02-02-2027,248,183.9,323.72,77.9,141.14,1.69,149.67
Delhi,03-02-2027,215,141.42,246.38,144.95,249.34,1.51,153.83
Delhi,04-02-2027,171,119.42,202.12,107.92,160.67,1.05,87.67
Delhi,05-02-2027,176,106.52,243.52,131.59,140.7,2.17,117.92
Delhi,06-02-2027,212,142.66,271.59,136.5,157.7,0.43,143.64
Delhi,07-02-2027,214,159.58,320.15,83.56,119.41,2.65,161.83
Delhi,08-02-2027,237,147.0,324.73,134.56,145.37,2.52,159.72
Delhi,09-02-2027,192,137.45,190.4,76.87,166.14,1.55,142.51
Delhi,10-02-2027,202,125.71,277.22,78.25,136.63,2.79,127.24
Delhi,11-02-2027,200,115.66,221.41,161.6,114.8,3.03,120.52
Delhi,12-02-2027,221,154.2,306.02,140.3,135.16,1.86,137.45
Delhi,13-02-2027,198,155.78,271.12,164.34,127.91,2.21,160.85
Delhi,14-02-2027,149,106.59,179.86,103.24,96.79,2.07,119.65
Delhi,15-02-2027,243,169.3,336.33,115.06,120.35,2.76,118.17
Delhi,16-02-2027,211,148.98,354.6,125.68,95.72,1.3,153.63
Delhi,17-02-2027,239,165.49,344.53,112.2,100.4,1.89,151.54
Delhi,18-02-2027,158,110.66,248.21,93.85,103.27,2.46,112.5
Delhi,19-02-2027,146,110.18,203.59,90.1,166.1,2.41,92.03
Delhi,20-02-2027,209,134.52,237.58,117.85,182.17,1.98,82.16
Delhi,21-02-2027,197,147.56,256.93,85.83,91.42,2.7,128.25
Delhi,22-02-2027,240,173.43,314.86,85.13,184.91,2.12,97.39
Delhi,23-02-2027,193,151.62,226.5,122.34,103.7,2.06,147.41
Delhi,24-02-2027,204,132.65,230.28,110.12,159.91,2.35,82.08
Delhi,25-02-2027,205,116.97,205.44,135.93,145.26,1.97,165.34
Delhi,26-02-2027,247,162.1,302.73,101.88,156.58,2.03,116.58
Delhi,27-02-2027,161,118.21,228.54,97.97,102.53,1.61,105.03
Delhi,28-02-2027,239,170.07,334.01,123.09,83.13,3.47,111.47
Delhi,01-03-2027,136,96.06,182.07,62.95,77.66,1.24,70.88
Delhi,02-03-2027,209,133.56,236.32,66.8,114.56,1.84,130.37
Delhi,03-03-2027,147,115.33,160.22,67.79,160.46,2.43,109.29
Delhi,04-03-2027,114,99.01,170.86,78.01,70.86,0.81,94.92
Delhi,05-03-2027,154,91.36,144.41,127.56,98.78,1.79,62.43
Delhi,06-03-2027,126,94.93,194.35,48.83,79.28,1.49,91.12
Delhi,07-03-2027,187,110.32,236.88,115.64,101.23,2.38,73.23
Delhi,08-03-2027,137,103.29,224.41,101.69,46.0,1.03,38.0
Delhi,09-03-2027,156,89.87,193.47,122.42,146.69,1.1,75.16
Delhi,10-03-2027,152,98.44,183.03,161.67,102.47,1.46,107.63
Delhi,11-03-2027,139,103.32,180.65,119.04,129.26,1.23,81.85
Delhi,12-03-2027,104,59.18,90.02,106.39,94.78,1.25,88.88
Delhi,13-03-2027,135,110.91,165.51,50.44,107.47,2.49,118.52
Delhi,14-03-2027,144,82.16,185.85,53.59,135.62,1.54,114.05
Delhi,15-03-2027,122,78.68,144.26,92.25,105.7,1.09,141.52
Delhi,16-03-2027,74,68.0,91.82,40.8,106.78,1.28,38.0
Delhi,17-03-2027,112,65.87,100.36,98.64,77.93,1.68,71.44
Delhi,18-03-2027,112,74.64,115.81,34.0,85.72,1.65,115.2
Delhi,19-03-2027,99,87.57,167.67,112.06,71.37,1.19,103.28
Delhi,20-03-2027,183,140.82,299.57,75.21,79.61,0.67,94.99
Delhi,21-03-2027,141,91.23,162.9,86.41,139.29,1.45,77.38
Delhi,22-03-2027,142,105.31,132.5,64.54,156.01,1.44,98.16
Delhi,23-03-2027,112,109.76,202.87,35.79,64.33,1.16,96.72
